epoch,loss,rmse_train,rmse_val
16,2.341121441151728e-10,1.530056761112064e-05,5.453062385640806e-06
17,2.341025295837795e-10,1.5300234736059792e-05,5.453062385640806e-06
18,2.340922977683846e-10,1.5300052837119438e-05,5.453062385640806e-06
19,2.340911120501943e-10,1.530002919025719e-05,5.453062385640806e-06
20,2.340909122100499e-10,1.530002919025719e-05,5.453062385640806e-06
21,2.340909122100499e-10,1.530002919025719e-05,5.453062385640806e-06
22,2.340909122100499e-10,1.530002919025719e-05,5.453062385640806e-06
23,2.340909122100499e-10,1.530002919025719e-05,5.453062385640806e-06
24,2.340909122100499e-10,1.5300005543394946e-05,5.453062385640806e-06
25,2.340901661401773e-10,1.5299980077543296e-05,5.453062385640806e-06
26,2.3408942895208894e-10,1.5299952792702243e-05,5.453062385640806e-06
27,2.340886029461586e-10,1.5299927326850593e-05,5.453062385640806e-06
28,2.340877858220125e-10,1.5299892766051926e-05,5.453062385640806e-06
29,2.3408671112612466e-10,1.5299852748285048e-05,5.453062385640806e-06
30,2.340855120852581e-10,1.5299821825465187e-05,5.453062385640806e-06
31,2.34084561734349e-10,1.5299790902645327e-05,5.453062385640806e-06
32,2.3408356697451894e-10,1.5299754522857256e-05,5.453062385640806e-06
33,2.340819782453707e-10,1.5299716324079782e-05,5.453062385640806e-06
34,2.340807858658422e-10,1.5299650840461254e-05,5.453062385640806e-06
35,2.3407872196123946e-10,1.5299579899874516e-05,5.453062385640806e-06
36,2.340765103969744e-10,1.5299503502319567e-05,5.453062385640806e-06
37,2.340741600548313e-10,1.5299445294658653e-05,5.453062385640806e-06
38,2.3407303206823826e-10,1.5299405276891775e-05,5.453062385640806e-06
39,2.3407180638201907e-10,1.529936162114609e-05,5.453062385640806e-06
40,2.3407049187795793e-10,1.5299314327421598e-05,5.453062385640806e-06
41,2.340682636603475e-10,1.5299250662792474e-05,5.453062385640806e-06
42,2.340661997557447e-10,1.529919245513156e-05,5.453062385640806e-06
43,2.3406440563533695e-10,1.529902874608524e-05,5.453062385640806e-06
44,2.340593185934381e-10,1.5298855942091905e-05,5.453062385640806e-06
45,2.340549898338651e-10,1.5298721336876042e-05,5.453062385640806e-06
46,2.340508864495661e-10,1.5298583093681373e-05,5.453062385640806e-06
47,2.340466498385041e-10,1.529843757452909e-05,5.453062385640806e-06
48,2.340422000646214e-10,1.5298288417397998e-05,5.453062385640806e-06
49,2.3403765259111253e-10,1.5298106518457644e-05,5.453062385640806e-06
50,2.340320748306368e-10,1.529791006760206e-05,5.453062385640806e-06
51,2.3402348392487226e-10,1.529770452179946e-05,5.453062385640806e-06
52,2.340170968118116e-10,1.5297491700039245e-05,5.453062385640806e-06
53,2.340103866238508e-10,1.5297264326363802e-05,5.453062385640806e-06
54,2.3400324455913336e-10,1.5297107893275097e-05,5.453062385640806e-06
55,2.34001514831661e-10,1.529706787550822e-05,5.453062385640806e-06
56,2.339999616296495e-10,1.5297009667847306e-05,5.453062385640806e-06
57,2.3399777560051403e-10,1.5296962374122813e-05,5.453062385640806e-06
58,2.339962990038913e-10,1.5296913261408918e-05,5.453062385640806e-06
59,2.339947702267864e-10,1.5296860510716215e-05,5.453042376757367e-06
60,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
61,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
62,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
63,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
64,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
65,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
66,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
67,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
68,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
69,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
70,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
71,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
72,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
73,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
74,2.3399383097810756e-10,1.5296856872737408e-05,5.452657660498517e-06
75,2.3399383097810756e-10,1.529684777779039e-05,5.452657660498517e-06
76,2.3399352899744484e-10,1.5296840501832776e-05,5.452657660498517e-06
77,2.3399334247997673e-10,1.5296840501832776e-05,5.452657660498517e-06
78,2.3399334247997673e-10,1.5296840501832776e-05,5.452657660498517e-06
79,2.3399334247997673e-10,1.5296840501832776e-05,5.452657660498517e-06
80,2.3399334247997673e-10,1.5296840501832776e-05,5.452657660498517e-06
81,2.3399334247997673e-10,1.5296840501832776e-05,5.452657660498517e-06
82,2.3399334247997673e-10,1.5296840501832776e-05,5.452657660498517e-06
83,2.3399334247997673e-10,1.5296840501832776e-05,5.452657660498517e-06
84,2.3399334247997673e-10,1.5296840501832776e-05,5.452657660498517e-06
85,2.3399334247997673e-10,1.5296840501832776e-05,5.452657660498517e-06
86,2.3399334247997673e-10,1.5296840501832776e-05,5.452657660498517e-06
87,2.3399334247997673e-10,1.5296840501832776e-05,5.452657660498517e-06
88,2.3399334247997673e-10,1.5296840501832776e-05,5.452657660498517e-06
89,2.3399334247997673e-10,1.5296807760023512e-05,5.452657660498517e-06
90,2.3399232995657826e-10,1.529676046629902e-05,5.452657660498517e-06
91,2.339908466986174e-10,1.5296707715606317e-05,5.452657660498517e-06
92,2.339892657410303e-10,1.529665314592421e-05,5.452657660498517e-06
93,2.3398759596560125e-10,1.5296594938263297e-05,5.452657660498517e-06
94,2.339851412624938e-10,1.5296533092623577e-05,5.452657660498517e-06
95,2.339828775177466e-10,1.5296463971026242e-05,5.452657660498517e-06
96,2.3398068926816506e-10,1.5296403944375925e-05,5.452657660498517e-06
97,2.3397994985963064e-10,1.5296403944375925e-05,5.452657660498517e-06
98,2.3397994985963064e-10,1.5296403944375925e-05,5.452657660498517e-06
99,2.3397994985963064e-10,1.5296403944375925e-05,5.452657660498517e-06
100,2.3397994985963064e-10,1.5296403944375925e-05,5.452657660498517e-06
epoch,loss,rmse_train,rmse_val
1,8.565244818958817e-11,9.25485983316321e-06,1.9753140804823488e-05
2,8.565244818958817e-11,9.25485983316321e-06,1.9753140804823488e-05
3,8.565244818958817e-11,9.254861652152613e-06,1.9753140804823488e-05
4,8.565249565162247e-11,9.25486529013142e-06,1.9752989828702994e-05
5,8.565253561965136e-11,9.254868928110227e-06,1.9752835214603692e-05
6,8.565259640436195e-11,9.254872566089034e-06,1.9752693333430216e-05
7,8.565267606286397e-11,9.254876204067841e-06,1.975255690922495e-05
8,8.565273823535336e-11,9.254878932551946e-06,1.975251143448986e-05
9,8.565279596695064e-11,9.254878932551946e-06,1.975251143448986e-05
10,8.565279596695064e-11,9.254878932551946e-06,1.975251143448986e-05
11,8.565279596695064e-11,9.254878932551946e-06,1.975251143448986e-05
12,8.565279596695064e-11,9.254878932551946e-06,1.975251143448986e-05
13,8.565279596695064e-11,9.254878932551946e-06,1.975251143448986e-05
14,8.565281095496147e-11,9.25488075154135e-06,1.975251143448986e-05
15,8.565281844896688e-11,9.25488075154135e-06,1.975251143448986e-05
16,8.565281844896688e-11,9.25488075154135e-06,1.975251143448986e-05
17,8.565281844896688e-11,9.25488075154135e-06,1.975251143448986e-05
18,8.565281844896688e-11,9.25488075154135e-06,1.975251143448986e-05
19,8.565285092299036e-11,9.254884389520157e-06,1.975251143448986e-05
20,8.565290088302646e-11,9.254887118004262e-06,1.975251143448986e-05
21,8.565294529194745e-11,9.25489075598307e-06,1.975251143448986e-05
22,8.565301634622103e-11,9.254895303456578e-06,1.975251143448986e-05
23,8.565309100871943e-11,9.254899850930087e-06,1.975251143448986e-05
24,8.56508849955695e-11,9.254556971427519e-06,1.975251143448986e-05
25,8.564682602019147e-11,9.254556971427519e-06,1.975251143448986e-05
26,8.564682602019147e-11,9.254556971427519e-06,1.975251143448986e-05
27,8.564682602019147e-11,9.254556971427519e-06,1.975251143448986e-05
28,8.564682602019147e-11,9.254556971427519e-06,1.975251143448986e-05
29,8.564682602019147e-11,9.254556971427519e-06,1.975251143448986e-05
30,8.564682602019147e-11,9.254556971427519e-06,1.975251143448986e-05
31,8.564682602019147e-11,9.254556971427519e-06,1.975251143448986e-05
32,8.564682602019147e-11,9.254556971427519e-06,1.975251143448986e-05
33,8.564682602019147e-11,9.254556971427519e-06,1.975251143448986e-05
34,8.564682602019147e-11,9.254556971427519e-06,1.975251143448986e-05
35,8.564684850220772e-11,9.254558790416922e-06,1.975251143448986e-05
36,8.564685100020952e-11,9.254558790416922e-06,1.9752293155761436e-05
37,8.564685100020952e-11,9.254558790416922e-06,1.9752093066927046e-05
38,8.564685100020952e-11,9.254558790416922e-06,1.9752093066927046e-05
39,8.564685100020952e-11,9.254558790416922e-06,1.9752093066927046e-05
40,8.564685100020952e-11,9.254558790416922e-06,1.9752093066927046e-05
41,8.564685100020952e-11,9.254558790416922e-06,1.9752093066927046e-05
42,8.564685100020952e-11,9.254558790416922e-06,1.9752093066927046e-05
43,8.564685100020952e-11,9.254558790416922e-06,1.9752093066927046e-05
44,8.564690595624925e-11,9.254563337890431e-06,1.9752093066927046e-05
45,8.564694481405511e-11,9.254566975869238e-06,1.9752093066927046e-05
46,8.564701142743658e-11,9.254571523342747e-06,1.9752093066927046e-05
47,8.564707804081806e-11,9.254574251826853e-06,1.9752093066927046e-05
48,8.564714909509163e-11,9.254576070816256e-06,1.9752093066927046e-05
49,8.564717129955212e-11,9.254576070816256e-06,1.9752093066927046e-05
50,8.564717129955212e-11,9.254576070816256e-06,1.9752093066927046e-05
51,8.564717129955212e-11,9.254576070816256e-06,1.9752093066927046e-05
52,8.564717129955212e-11,9.254576070816256e-06,1.9752093066927046e-05
53,8.564717129955212e-11,9.254576070816256e-06,1.9752093066927046e-05
54,8.564717129955212e-11,9.254576070816256e-06,1.9752093066927046e-05
55,8.564717129955212e-11,9.254576070816256e-06,1.9752093066927046e-05
56,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
57,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
58,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
59,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
60,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
61,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
62,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
63,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
64,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
65,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
66,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
67,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
68,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
69,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
70,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
71,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
72,8.564719378156837e-11,9.25457788980566e-06,1.9752093066927046e-05
73,8.564719378156837e-11,9.254544238501694e-06,1.9752093066927046e-05
74,8.564430026281044e-11,9.254235010303091e-06,1.9752093066927046e-05
75,8.56408718941104e-11,9.254235010303091e-06,1.9752093066927046e-05
76,8.56408718941104e-11,9.254235010303091e-06,1.9752093066927046e-05
77,8.56408718941104e-11,9.254235010303091e-06,1.9752093066927046e-05
78,8.56408718941104e-11,9.254235010303091e-06,1.9752093066927046e-05
79,8.56408718941104e-11,9.254235010303091e-06,1.9752093066927046e-05
80,8.56408718941104e-11,9.254235010303091e-06,1.9752093066927046e-05
81,8.56408718941104e-11,9.254235010303091e-06,1.9752093066927046e-05
82,8.56408718941104e-11,9.254235010303091e-06,1.9752093066927046e-05
83,8.56408718941104e-11,9.254235010303091e-06,1.9752093066927046e-05
84,8.56408718941104e-11,9.254235010303091e-06,1.9752093066927046e-05
85,8.56408718941104e-11,9.254235010303091e-06,1.9752093066927046e-05
86,8.56408718941104e-11,9.254235010303091e-06,1.9752093066927046e-05
87,8.56408718941104e-11,9.254235010303091e-06,1.975182385649532e-05
88,8.56408718941104e-11,9.254235010303091e-06,1.9751672880374826e-05
89,8.56408718941104e-11,9.254235010303091e-06,1.9751672880374826e-05
90,8.56408718941104e-11,9.254235010303091e-06,1.9751672880374826e-05
91,8.56408718941104e-11,9.254235010303091e-06,1.9751672880374826e-05
92,8.56408718941104e-11,9.254235010303091e-06,1.9751672880374826e-05
93,8.56408718941104e-11,9.254235010303091e-06,1.9751672880374826e-05
94,8.56408718941104e-11,9.254235010303091e-06,1.9751672880374826e-05
95,8.56408718941104e-11,9.254235010303091e-06,1.9751672880374826e-05
96,8.56408718941104e-11,9.254235010303091e-06,1.9751672880374826e-05
97,8.56408718941104e-11,9.254235010303091e-06,1.9751672880374826e-05
98,8.56408718941104e-11,9.254235010303091e-06,1.9751672880374826e-05
99,8.56408718941104e-11,9.254235010303091e-06,1.9751672880374826e-05
100,8.56408718941104e-11,9.254235010303091e-06,1.9751672880374826e-05
epoch,loss,rmse_train,rmse_val
1,5.054555210790568e-06,0.0022481291089206934,0.00045183085603639483
2,5.054078967532405e-06,0.0022480266634374857,0.0004518314963206649
3,5.053618006058968e-06,0.0022479286417365074,0.000451834435807541
4,5.053178081197984e-06,0.0022478345781564713,0.0004518374043982476
5,5.0527547159617825e-06,0.0022477442398667336,0.00045183944166637957
6,5.052349790730659e-06,0.0022476580925285816,0.00045184025657363236
7,5.051961081790068e-06,0.002247574971988797,0.00045184153714217246
8,5.0515883913249125e-06,0.0022474953439086676,0.0004518443893175572
9,5.0512312850514715e-06,0.0022474192082881927,0.00045184727059677243
10,5.050888346431748e-06,0.0022473467979580164,0.0004518490459304303
11,5.050562904216349e-06,0.0022472769487649202,0.00045185169437900186
12,5.050248817042302e-06,0.0022472101263701916,0.0004518528876360506
13,5.049949431850109e-06,0.0022471460979431868,0.00045185466296970844
14,5.049661226621538e-06,0.002247084863483906,0.00045185605995357037
15,5.0493864978307105e-06,0.002247026190161705,0.00045185902854427695
16,5.049123453773063e-06,0.0022469705436378717,0.0004518615023698658
17,5.048872974384722e-06,0.0022469167597591877,0.0004518639179877937
18,5.0486305940466995e-06,0.002246865537017584,0.0004518666537478566
19,5.048400682881038e-06,0.00224681687541306,0.0004518678761087358
20,5.048181951678998e-06,0.00224676844663918,0.0004518703499343246
21,5.047966255915526e-06,0.002246723510324955,0.00045187296927906573
22,5.04776369780302e-06,0.0022466802038252354,0.00045187375508248806
23,5.0475679972805666e-06,0.0022466382943093777,0.000451875472208485
24,5.047380752785102e-06,0.002246598247438669,0.0004518771020229906
25,5.047200866101775e-06,0.00224656006321311,0.00045187954674474895
26,5.047028337230586e-06,0.0022465232759714127,0.0004518807982094586
27,5.046864719133737e-06,0.0022464876528829336,0.000451882864581421
28,5.04670513464589e-06,0.002246453892439604,0.0004518843488767743
29,5.046552400926885e-06,0.002246420830488205,0.00045188688091002405
30,5.046403441610892e-06,0.002246389864012599,0.00045188903459347785
31,5.046265207511169e-06,0.0022463600616902113,0.00045189078082330525
32,5.046130484060996e-06,0.0022463309578597546,0.000451892614364624
33,5.0460005240893224e-06,0.0022463027853518724,0.00045189482625573874
34,5.045873469953222e-06,0.0022462764754891396,0.00045189709635451436
35,5.045755526680295e-06,0.0022462508641183376,0.0004518986097536981
36,5.045640502885362e-06,0.0022462259512394667,0.0004518998903222382
37,5.045529369454016e-06,0.0022462024353444576,0.00045189986121840775
38,5.045423597493936e-06,0.002246179850772023,0.0004519012290984392
39,5.045322595833568e-06,0.0022461579646915197,0.0004519031208474189
40,5.04522481605818e-06,0.0022461367771029472,0.00045190477976575494
41,5.0451284755581585e-06,0.0022461169864982367,0.00045190638047643006
42,5.045039702054055e-06,0.002246097894385457,0.00045190725359134376
43,5.0449541708985634e-06,0.0022460792679339647,0.0004519080393947661
44,5.044870865731355e-06,0.0022460620384663343,0.0004519087087828666
45,5.044792642365792e-06,0.0022460452746599913,0.00045190934906713665
46,5.0447176909074185e-06,0.0022460289765149355,0.0004519103385973722
47,5.044644051395153e-06,0.002246013144031167,0.0004519113863352686
48,5.044572912993317e-06,0.002245998242869973,0.00045191257959231734
49,5.044506401645777e-06,0.0022459831088781357,0.0004519138019531965
50,5.044438037202781e-06,0.002245968906208873,0.0004519148205872625
51,5.04437437029992e-06,0.0022459549363702536,0.0004519152862485498
52,5.0443130226085484e-06,0.00224594259634614,0.00045191519893705845
53,5.044257566169108e-06,0.0022459300234913826,0.00045191540266387165
54,5.044200613610883e-06,0.0022459183819592,0.00045191653771325946
55,5.044148026627226e-06,0.0022459058091044426,0.0004519174399320036
56,5.044091369654779e-06,0.00224589416757226,0.0004519182548392564
57,5.044040053689969e-06,0.0022458829917013645,0.0004519191279541701
58,5.04398956991281e-06,0.002245872048661113,0.0004519199428614229
59,5.043940577706963e-06,0.0022458615712821484,0.00045192052493803203
60,5.043893183938053e-06,0.002245851093903184,0.00045192064135335386
61,5.043846065291291e-06,0.002245840849354863,0.00045192090328782797
62,5.043800340445159e-06,0.0022458306048065424,0.0004519211652223021
63,5.043754672442447e-06,0.0022458210587501526,0.0004519215726759285
64,5.043711853431887e-06,0.0022458122111856937,0.000451922242064029
65,5.043670948907675e-06,0.002245801966637373,0.0004519229696597904
66,5.043625781127048e-06,0.0022457928862422705,0.00045192360994406044
67,5.043586163537839e-06,0.0022457842715084553,0.00045192360994406044
68,5.043545484113565e-06,0.0022457751911133528,0.0004519234935287386
69,5.043504866080184e-06,0.0022457661107182503,0.0004519236972555518
70,5.043465228027344e-06,0.0022457577288150787,0.0004519243666436523
71,5.043427156579128e-06,0.0022457491140812635,0.00045192521065473557
72,5.043388039212005e-06,0.0022457416635006666,0.00045192588004283607
73,5.0433548494766e-06,0.002245733980089426,0.0004519264621194452
74,5.0433203477950885e-06,0.0022457255981862545,0.0004519270150922239
75,5.043282460519549e-06,0.0022457183804363012,0.000451927597168833
76,5.043250082508166e-06,0.0022457109298557043,0.00045192745164968073
77,5.043217249749432e-06,0.00224570301361382,0.00045192736433818936
78,5.0431813383511325e-06,0.002245695795863867,0.0004519274225458503
79,5.043148607910553e-06,0.002245688810944557,0.000451927277026698
80,5.043117537297803e-06,0.002245682291686535,0.00045192745164968073
81,5.043087692229165e-06,0.0022456746082752943,0.0004519272188190371
82,5.043054604811914e-06,0.0022456685546785593,0.00045192669495008886
83,5.0430271494406045e-06,0.0022456625010818243,0.0004519266076385975
84,5.042999882789445e-06,0.0022456569131463766,0.0004519266076385975
85,5.0429744442226366e-06,0.002245650626718998,0.0004519266658462584
86,5.042946718276653e-06,0.0022456443402916193,0.0004519267240539193
87,5.042917516675516e-06,0.0022456380538642406,0.00045192678226158023
88,5.04289016362236e-06,0.0022456326987594366,0.00045192678226158023
89,5.0428657209522495e-06,0.002245627110823989,0.00045192684046924114
90,5.042840905389312e-06,0.0022456215228885412,0.00045192695688456297
91,5.042814429998543e-06,0.0022456159349530935,0.00045192678226158023
92,5.042789439357875e-06,0.002245611045509577,0.0004519257927313447
93,5.042768345902005e-06,0.0022456066217273474,0.0004519256472121924
94,5.042748584855872e-06,0.002245602197945118,0.0004519256763160229
95,5.042729094384413e-06,0.0022455973085016012,0.0004519256763160229
96,5.042707234679256e-06,0.002245592651888728,0.0004519257927313447
97,5.042686268552643e-06,0.0022455884609371424,0.00045192582183517516
98,5.042667089583119e-06,0.0022455845028162003,0.00045192582183517516
99,5.0426484312993125e-06,0.002245580544695258,0.00045192521065473557
100,5.042630978095985e-06,0.002245576586574316,0.0004519247740972787
epoch,loss,rmse_train,rmse_val
1,4.33582462733284e-08,0.00020823323575314134,0.0001475952594773844
2,4.336151292250179e-08,0.0002082408027490601,0.0001475999888498336
3,4.336462936294083e-08,0.00020824794773943722,0.0001476048055337742
4,4.336762430057206e-08,0.00020825525280088186,0.00014761002967134118
5,4.337064254400502e-08,0.00020826212130486965,0.00014761436614207923
6,4.337351597882844e-08,0.00020826894615311176,0.00014761889178771526
7,4.337630628015177e-08,0.00020827584376093,0.00014762365026399493
8,4.3379261853715436e-08,0.00020828252309001982,0.00014762787031941116
9,4.338196887943013e-08,0.00020828885317314416,0.00014763195940759033
10,4.338462176178837e-08,0.00020829506684094667,0.0001476359466323629
11,4.338713580409603e-08,0.00020830096036661416,0.00014764018123969436
12,4.338964203043361e-08,0.00020830710127484053,0.00014764429943170398
13,4.339212921422586e-08,0.00020831311121582985,0.00014764812658540905
14,4.339467409408826e-08,0.00020831884467042983,0.0001476516481488943
15,4.339701732192225e-08,0.00020832414156757295,0.0001476550241932273
16,4.339928651120317e-08,0.00020832968584727496,0.00014765869127586484
17,4.3401568063927696e-08,0.00020833498274441808,0.00014766240201424807
18,4.340375539868546e-08,0.00020834019233006984,0.00014766618551220745
19,4.3405953960018454e-08,0.00020834503811784089,0.00014766929962206632
20,4.340790141554862e-08,0.00020834979659412056,0.00014767248649150133
21,4.3409927172888275e-08,0.00020835449686273932,0.00014767555694561452
22,4.3411859991238086e-08,0.00020835900795646012,0.00014767849643249065
23,4.341368509130916e-08,0.00020836322801187634,0.00014768123219255358
24,4.341552156006401e-08,0.00020836757903452963,0.00014768405526410788
25,4.34172707741709e-08,0.00020837179908994585,0.00014768737310077995
26,4.341899881410427e-08,0.0002083758299704641,0.00014769080735277385
27,4.342075726526673e-08,0.000208379773539491,0.00014769403787795454
28,4.3422319322417026e-08,0.0002083834115182981,0.00014769600238651037
29,4.3423830220490343e-08,0.00020838702039327472,0.0001476975012337789
30,4.3425430931165466e-08,0.00020839099306613207,0.0001476994511904195
31,4.342704386317564e-08,0.00020839468925260007,0.00014770211419090629
32,4.342860620454303e-08,0.0002083981380565092,0.00014770511188544333
33,4.3429935203675996e-08,0.00020840131037402898,0.00014770800771657377
34,4.343131607242867e-08,0.00020840430806856602,0.0001477097684983164
35,4.3432513905372616e-08,0.0002084074221784249,0.00014771198038943112
36,4.343380354043802e-08,0.00020841036166530102,0.0001477141777286306
37,4.3435021979121305e-08,0.00020841302466578782,0.00014771579299122095
38,4.343617789004384e-08,0.0002084158913930878,0.00014771785936318338
39,4.34373323798809e-08,0.00020841837977059186,0.00014771980931982398
40,4.343836479847596e-08,0.00020842073718085885,0.00014772164286114275
41,4.343932673123163e-08,0.00020842278900090605,0.00014772298163734376
42,4.344013504464783e-08,0.00020842494268435985,0.00014772436406929046
43,4.3441143731115517e-08,0.0002084274310618639,0.00014772584836464375
44,4.3442129111781467e-08,0.00020842959929723293,0.00014772693975828588
45,4.344302595882255e-08,0.0002084314328385517,0.0001477277692174539
46,4.344375767573183e-08,0.00020843296078965068,0.00014772836584597826
47,4.3444356094823885e-08,0.0002084342995658517,0.0001477297191740945
48,4.3444909039180856e-08,0.00020843536185566336,0.00014773129078093916
49,4.344537018141637e-08,0.0002084370789816603,0.00014773409930057824
50,4.344614836782057e-08,0.00020843865058850497,0.00014773698057979345
51,4.344676739265196e-08,0.00020844003302045166,0.00014773852308280766
52,4.344733895322861e-08,0.00020844131358899176,0.00014773955626878887
53,4.344784883869579e-08,0.00020844278333242983,0.00014774019655305892
54,4.3448440578686134e-08,0.00020844429673161358,0.00014774050214327872
55,4.344906997744147e-08,0.00020844572281930596,0.00014774093870073557
56,4.344965304881043e-08,0.0002084470761474222,0.0001477415644330904
57,4.345028443708543e-08,0.00020844819664489478,0.00014774189912714064
58,4.345073861600213e-08,0.00020844947721343488,0.00014774220471736044
59,4.3451299518437734e-08,0.00020845069957431406,0.00014774245209991932
60,4.345178183484677e-08,0.00020845167455263436,0.00014774319424759597
61,4.3452174338654e-08,0.00020845259132329375,0.0001477440382586792
62,4.345253543647232e-08,0.00020845344988629222,0.00014774478040635586
63,4.3452871665294876e-08,0.00020845425024162978,0.0001477456244174391
64,4.345319169374306e-08,0.00020845489052589983,0.00014774604642298073
65,4.34534491944305e-08,0.0002084553416352719,0.00014774652663618326
66,4.345362839330846e-08,0.00020845535618718714,0.0001477470650570467
67,4.345333067590218e-08,0.000208454774110578,0.0001477471087127924
68,4.3453402156501395e-08,0.000208455283427611,0.00014774728333577514
69,4.345363819879822e-08,0.0002084556472254917,0.00014774934970773757
70,4.3453789544400935e-08,0.00020845592371188104,0.0001477503392379731
71,4.3453901383827545e-08,0.00020845617109443992,0.00014775036834180355
72,4.345400483884987e-08,0.00020845637482125312,0.0001477507466915995
73,4.3454069214021726e-08,0.00020845649123657495,0.0001477512123528868
74,4.34541031779645e-08,0.0002084564621327445,0.00014775086310692132
75,4.345408271433371e-08,0.0002084556472254917,0.000147750397445634
76,4.3453760554257315e-08,0.00020845624385401607,0.00014774975716136396
77,4.345410104633629e-08,0.00020845704420935363,0.00014774913142900914
78,4.345441453779131e-08,0.00020845771359745413,0.0001477487967349589
79,4.345467630173516e-08,0.00020845828112214804,0.0001477484474889934
80,4.3454881790694344e-08,0.0002084588777506724,0.00014774806913919747
81,4.345512692793818e-08,0.00020845943072345108,0.00014774796727579087
82,4.34553430750384e-08,0.0002084598527289927,0.00014774817100260407
83,4.3455519289636866e-08,0.0002084601583192125,0.00014774910232517868
84,4.3455648039980586e-08,0.0002084604639094323,0.00014774996088817716
85,4.345576414266361e-08,0.0002084607694996521,0.00014775065938010812
86,4.34558991457834e-08,0.00020846111874561757,0.00014775095041841269
87,4.345607251821093e-08,0.00020846156985498965,0.00014775102317798883
88,4.345625541191112e-08,0.00020846202096436173,0.00014775119780097157
89,4.34564458373643e-08,0.00020846250117756426,0.00014775145973544568
90,4.3456617646597804e-08,0.00020846280676778406,0.0001477514742873609
91,4.345673886518853e-08,0.00020846299594268203,0.00014775148883927613
92,4.3456807503616804e-08,0.00020846311235800385,0.0001477515179431066
93,4.345685624684847e-08,0.00020846321422141045,0.00014775153249502182
94,4.3456895042481845e-08,0.0002084633451886475,0.00014775156159885228
95,4.345694861740412e-08,0.0002084634470520541,0.0001477515761507675
96,4.345697576013663e-08,0.0002084634470520541,0.00014775180898141116
97,4.345701157149051e-08,0.0002084634907077998,0.00014775202726013958
98,4.345702905084181e-08,0.00020846353436354548,0.00014775202726013958
99,4.3457047809170034e-08,0.0002084635925712064,0.00014775207091588527
100,4.345707111497177e-08,0.00020846360712312162,0.0001477520854678005
epoch,loss,rmse_train,rmse_val
1,5.426860599788697e-11,7.36819038138492e-06,7.266462034749566e-06
2,5.429516281019175e-11,7.370013008767273e-06,7.267004548339173e-06
3,5.432098909574634e-11,7.371746050921502e-06,7.267502041941043e-06
4,5.434622224465002e-11,7.3733845056267455e-06,7.274855761352228e-06
5,5.437018543719141e-11,7.3749506555031985e-06,7.275303687492851e-06
6,5.4392354509325005e-11,7.3763403634075075e-06,7.275756161106983e-06
7,5.4411536526410844e-11,7.377495421678759e-06,7.2761395131237805e-06
8,5.4428184459442974e-11,7.378976533800596e-06,7.276489213836612e-06
9,5.4452408554395146e-11,7.380534498224733e-06,7.276873930095462e-06
10,5.44754109876866e-11,7.3818555392790586e-06,7.277169970620889e-06
11,5.4494687373729534e-11,7.383172942354577e-06,7.282268143171677e-06
12,5.451331136496762e-11,7.384479886241024e-06,7.284471848834073e-06
13,5.4532726806444385e-11,7.385715889540734e-06,7.284497769433074e-06
14,5.455086729555525e-11,7.386876859527547e-06,7.284401817742037e-06
15,5.4569168211893174e-11,7.388147423625924e-06,7.284269486262929e-06
16,5.45878786617493e-11,7.389354323095176e-06,7.283888407982886e-06
17,5.460527904843637e-11,7.390450264210813e-06,7.2833609010558575e-06
